Booking_ID,Booking_Date,Booking_Time,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Ride_Status,Driver_Rating,Customer_Rating
BK2223,2025-03-23,15:27:30,CUST523,DRV716,Hotel,Mall,18.58,46.72,329.89,Cash,Completed,3.1,3.8
BK2224,2025-03-04,12:26:35,CUST646,DRV604,IT Park,Bus Stand,16.42,37.64,305.15,UPI,Completed,3.5,4.3
BK2225,2025-05-29,22:26:33,CUST810,DRV930,IT Park,Railway Station,11.32,36.13,145.57,UPI,Completed,3.0,4.8
BK2226,2025-04-03,00:13:54,CUST671,DRV585,Mall,Railway Station,8.2,29.84,163.96,UPI,Completed,3.4,3.5
BK2227,2025-03-31,11:54:54,CUST938,DRV242,Hospital,College,17.25,67.81,333.38,UPI,Cancelled,,
BK2228,2025-05-22,13:15:13,CUST157,DRV864,Mall,Railway Station,13.57,48.72,177.58,Cash,Completed,5.0,4.9
BK2229,2025-06-30,04:24:46,CUST534,DRV480,Airport,Railway Station,5.77,15.0,73.86,Cash,Completed,3.5,4.6
BK2230,2025-05-29,02:30:53,CUST261,DRV130,Mall,Hotel,10.7,23.29,157.69,UPI,Completed,5.0,4.3
BK2231,2025-01-21,07:04:00,CUST933,DRV526,Mall,Mall,11.57,26.99,230.12,Card,Completed,4.6,3.6
BK2232,2025-02-05,23:33:44,CUST581,DRV521,Hotel,College,3.61,7.63,46.8,Cash,Cancelled,,
BK2233,2025-06-27,00:18:07,CUST757,DRV132,Mall,Mall,15.36,59.25,245.36,UPI,Completed,4.7,3.9
BK2234,2025-04-12,13:43:56,CUST828,DRV949,Hospital,Hospital,18.3,63.39,245.07,Cash,Completed,3.7,4.3
BK2235,2025-02-28,13:59:10,CUST194,DRV634,Bus Stand,Mall,3.63,9.88,59.09,Cash,Completed,5.0,3.9
BK2236,2025-02-24,12:39:03,CUST288,DRV942,Railway Station,College,20.77,59.49,381.57,Card,Completed,4.2,4.8
BK2237,2025-03-22,20:41:25,CUST268,DRV155,Hotel,Bus Stand,11.45,36.74,195.11,UPI,Completed,3.8,3.3
BK2238,2025-03-11,03:06:04,CUST897,DRV966,Hotel,Airport,4.15,8.44,78.8,UPI,Completed,3.5,3.4
BK2239,2025-03-14,05:34:06,CUST711,DRV111,Hospital,IT Park,18.93,49.98,303.8,Cash,Completed,3.3,4.9
BK2240,2025-02-21,20:59:02,CUST187,DRV683,Airport,College,21.59,80.48,329.34,UPI,Completed,4.5,3.3
BK2241,2025-01-13,10:05:19,CUST465,DRV869,Hospital,Bus Stand,2.2,4.49,36.72,Cash,Completed,3.9,4.0
BK2242,2025-02-19,10:48:25,CUST232,DRV819,Railway Station,Hotel,2.17,6.17,38.51,Card,Completed,3.9,4.5
BK2243,2025-05-09,03:32:51,CUST124,DRV701,Bus Stand,College,7.36,26.69,122.97,Cash,Completed,3.4,3.5
BK2244,2025-01-10,09:10:09,CUST180,DRV740,Railway Station,IT Park,16.44,60.17,251.94,UPI,Completed,3.5,4.7
BK2245,2025-06-24,20:09:49,CUST613,DRV628,Hotel,College,17.39,50.36,276.56,UPI,Completed,3.4,4.3
BK2246,2025-03-28,09:23:39,CUST541,DRV140,Bus Stand,IT Park,10.25,40.91,162.38,UPI,Cancelled,,
BK2247,2025-06-06,19:04:09,CUST609,DRV199,Airport,Mall,13.18,41.28,254.82,Card,Completed,4.6,3.9
BK2248,2025-05-21,02:31:06,CUST273,DRV402,Mall,Railway Station,18.53,58.79,295.35,Card,Completed,3.4,3.9
BK2249,2025-05-28,11:22:05,CUST827,DRV890,College,Hospital,7.65,29.3,112.33,Card,Completed,4.9,4.1
BK2250,2025-03-07,14:41:59,CUST226,DRV682,College,Airport,16.53,51.01,215.47,Card,Completed,3.8,3.2
BK2251,2025-03-15,12:26:54,CUST796,DRV232,College,Hotel,16.33,47.25,297.6,Cash,Completed,3.4,3.3
BK2252,2025-06-09,10:23:05,CUST618,DRV560,Hospital,Airport,11.35,43.73,200.71,Cash,Completed,3.8,4.0
BK2253,2025-06-14,01:47:50,CUST940,DRV674,Airport,Mall,3.94,15.64,68.29,UPI,Completed,3.6,4.2
BK2254,2025-03-16,12:10:36,CUST174,DRV328,Bus Stand,College,4.52,17.77,60.56,Cash,Completed,4.3,3.5
BK2255,2025-01-24,11:29:29,CUST937,DRV576,Railway Station,Railway Station,18.5,65.74,321.67,UPI,Completed,4.2,4.8
BK2256,2025-01-28,12:49:27,CUST436,DRV166,Hotel,Hotel,3.81,10.14,53.29,Cash,Completed,5.0,3.8
BK2257,2025-05-05,06:44:47,CUST385,DRV565,Airport,Mall,18.85,63.51,258.18,Card,Completed,3.5,3.6
BK2258,2025-02-07,20:13:20,CUST715,DRV892,Bus Stand,Airport,11.46,28.29,139.32,Card,Completed,4.8,4.9
BK2259,2025-04-21,15:13:03,CUST123,DRV876,Bus Stand,Hospital,9.86,26.4,118.88,Card,Completed,4.4,4.7
BK2260,2025-06-12,05:05:09,CUST514,DRV183,Hospital,College,5.37,12.45,98.38,Card,Completed,4.2,3.1
BK2261,2025-05-15,06:42:57,CUST950,DRV155,Railway Station,Bus Stand,16.32,42.72,243.98,Card,Completed,4.5,4.6
BK2262,2025-03-18,05:12:22,CUST593,DRV586,Mall,Bus Stand,11.21,43.66,170.97,Card,Cancelled,,
BK2263,2025-06-27,18:24:52,CUST901,DRV711,IT Park,Railway Station,19.75,58.61,378.81,Cash,Completed,4.8,3.2
BK2264,2025-06-20,18:39:09,CUST943,DRV851,Hotel,Airport,23.54,85.95,431.5,UPI,Completed,3.4,4.6
BK2265,2025-04-28,04:31:55,CUST911,DRV790,Bus Stand,Hospital,21.55,55.56,422.77,Cash,Completed,3.1,3.3
BK2266,2025-01-01,14:53:54,CUST560,DRV754,Railway Station,Airport,14.36,45.26,246.43,UPI,Completed,3.0,4.9
BK2267,2025-02-18,13:44:34,CUST715,DRV486,IT Park,Hotel,3.03,6.93,36.7,UPI,Completed,4.1,4.9
BK2268,2025-02-18,21:36:00,CUST472,DRV116,Hospital,Hospital,17.32,63.14,209.68,Cash,Completed,4.1,3.9
BK2269,2025-02-01,22:31:41,CUST523,DRV520,Hotel,Hotel,13.48,28.91,235.57,Cash,Cancelled,,
BK2270,2025-04-20,16:48:21,CUST280,DRV569,Bus Stand,Hotel,13.57,47.91,215.52,UPI,Completed,3.3,4.3
BK2271,2025-05-22,19:10:34,CUST391,DRV965,Bus Stand,Hospital,5.96,22.32,100.75,Cash,Completed,3.3,4.9
BK2272,2025-06-08,03:05:51,CUST191,DRV765,Airport,Bus Stand,13.92,29.87,236.84,UPI,Completed,3.5,4.6
BK2273,2025-05-08,23:48:39,CUST202,DRV748,College,Airport,20.81,82.36,333.27,Cash,Cancelled,,
BK2274,2025-03-16,13:13:14,CUST664,DRV490,Railway Station,IT Park,12.46,43.7,162.72,Card,Completed,4.1,4.1
BK2275,2025-02-01,11:50:58,CUST940,DRV760,Bus Stand,Airport,4.06,11.51,76.43,Card,Completed,4.7,3.2
BK2276,2025-02-27,16:18:17,CUST370,DRV414,Bus Stand,IT Park,4.09,10.33,77.7,UPI,Cancelled,,
BK2277,2025-04-17,01:00:01,CUST483,DRV960,Hotel,Hotel,4.96,17.06,63.53,UPI,Completed,4.2,3.7
BK2278,2025-05-27,13:15:35,CUST297,DRV731,Bus Stand,Airport,20.15,49.72,344.84,Cash,Cancelled,,
BK2279,2025-04-20,04:40:24,CUST277,DRV512,Hotel,Mall,7.42,25.43,140.9,Card,Cancelled,,
BK2280,2025-03-01,03:45:51,CUST221,DRV746,Bus Stand,Hospital,4.92,18.37,82.4,Cash,Completed,3.3,3.9
BK2281,2025-02-10,10:13:05,CUST547,DRV111,Mall,Airport,5.7,19.38,103.0,Cash,Completed,3.2,4.0
BK2282,2025-05-20,02:36:24,CUST851,DRV233,College,Hotel,20.74,80.31,334.08,UPI,Completed,4.9,4.1
BK2283,2025-03-03,20:57:14,CUST648,DRV960,IT Park,Bus Stand,11.07,40.92,176.5,Card,Completed,3.9,4.0
BK2284,2025-06-18,01:17:05,CUST742,DRV123,Railway Station,Railway Station,21.48,78.7,327.1,Card,Cancelled,,
BK2285,2025-06-02,03:06:09,CUST284,DRV195,Railway Station,College,9.67,28.85,160.35,Card,Completed,3.5,4.6
BK2286,2025-02-23,12:06:31,CUST523,DRV175,College,Railway Station,13.19,35.19,169.55,UPI,Completed,3.5,4.9
BK2287,2025-06-25,13:24:56,CUST561,DRV927,Mall,Mall,9.02,21.09,141.48,Card,Completed,3.6,3.1
BK2288,2025-01-03,05:42:36,CUST975,DRV132,Railway Station,Hotel,9.43,29.12,154.78,Card,Completed,3.7,3.9
BK2289,2025-05-04,19:38:34,CUST634,DRV859,Hospital,Railway Station,24.21,66.69,340.53,UPI,Completed,3.5,3.9
BK2290,2025-06-05,00:34:01,CUST879,DRV256,IT Park,Hotel,19.47,46.96,344.12,UPI,Completed,3.0,3.8
BK2291,2025-02-25,00:20:08,CUST845,DRV808,Mall,Hospital,19.84,53.12,327.56,Card,Completed,3.4,4.5
BK2292,2025-05-04,06:05:22,CUST767,DRV401,College,College,3.2,11.86,43.47,Card,Completed,4.7,3.7
BK2293,2025-05-12,12:59:12,CUST302,DRV803,Hospital,Bus Stand,18.62,49.13,358.38,UPI,Completed,3.3,3.4
BK2294,2025-05-30,18:19:10,CUST839,DRV599,Bus Stand,College,13.34,28.87,181.0,Card,Completed,4.9,5.0
BK2295,2025-06-02,23:17:52,CUST210,DRV721,Bus Stand,Bus Stand,10.65,40.97,174.22,UPI,Completed,3.5,4.4
BK2296,2025-05-26,11:23:57,CUST165,DRV560,Mall,Airport,17.15,68.23,242.16,Cash,Completed,4.3,3.1
BK2297,2025-03-06,18:26:18,CUST998,DRV760,Hotel,Bus Stand,4.61,9.26,92.18,UPI,Completed,4.6,4.6
BK2298,2025-01-30,05:51:20,CUST290,DRV466,IT Park,Railway Station,13.72,35.67,181.24,UPI,Completed,3.6,3.8
BK2299,2025-06-18,11:23:09,CUST225,DRV109,Hotel,Airport,19.4,59.74,244.83,Cash,Completed,3.0,3.2
BK2300,2025-03-26,06:29:36,CUST338,DRV675,Railway Station,Bus Stand,11.44,44.23,195.62,Card,Completed,4.6,3.9
BK2301,2025-06-04,06:33:13,CUST384,DRV833,Railway Station,Bus Stand,10.32,22.88,196.16,Cash,Completed,4.6,3.3
BK2302,2025-04-22,10:52:20,CUST150,DRV921,College,College,13.78,40.99,234.27,UPI,Completed,4.9,4.2
BK2303,2025-03-12,13:07:07,CUST715,DRV434,Bus Stand,IT Park,14.42,30.29,180.3,Cash,Completed,3.4,3.1
BK2304,2025-01-06,09:01:41,CUST689,DRV104,College,Hospital,19.1,65.83,249.99,UPI,Completed,4.7,3.3
BK2305,2025-04-14,01:57:34,CUST140,DRV445,Airport,Railway Station,8.93,22.31,133.76,Card,Cancelled,,
BK2306,2025-01-25,13:46:19,CUST871,DRV454,Bus Stand,Railway Station,7.86,23.41,119.94,Cash,Completed,5.0,3.1
BK2307,2025-03-22,15:39:03,CUST813,DRV565,College,Railway Station,5.27,11.1,89.63,Card,Completed,3.1,4.7
BK2308,2025-06-08,03:01:14,CUST110,DRV242,Railway Station,Hotel,13.77,42.05,227.11,Cash,Completed,3.3,3.4
BK2309,2025-04-22,07:10:05,CUST931,DRV477,Airport,Airport,9.33,29.73,127.64,Card,Completed,3.2,4.9
BK2310,2025-01-12,03:03:19,CUST437,DRV804,Bus Stand,Hospital,2.51,9.05,45.94,Cash,Completed,3.6,3.3
BK2311,2025-02-13,04:37:29,CUST426,DRV982,Mall,Bus Stand,5.35,18.16,91.71,Cash,Completed,4.6,4.9
BK2312,2025-04-25,21:07:33,CUST691,DRV589,College,Hospital,17.91,41.4,249.8,Card,Completed,4.7,3.4
BK2313,2025-05-04,07:05:16,CUST828,DRV184,Hotel,IT Park,3.67,12.5,55.86,Cash,Completed,4.8,4.3
BK2314,2025-06-15,23:54:13,CUST176,DRV606,Airport,IT Park,4.08,15.89,57.4,UPI,Completed,3.7,3.8
BK2315,2025-06-21,06:29:52,CUST599,DRV207,Hotel,IT Park,3.18,9.52,41.3,Cash,Completed,3.8,3.7
BK2316,2025-05-16,16:54:20,CUST419,DRV825,College,Mall,19.78,71.33,261.64,Cash,Completed,3.7,3.7
BK2317,2025-01-28,04:14:58,CUST563,DRV988,IT Park,Bus Stand,5.48,19.71,96.76,UPI,Completed,3.4,3.7
BK2318,2025-01-18,08:27:10,CUST990,DRV691,Railway Station,Mall,4.43,14.43,57.46,Card,Completed,5.0,4.6
BK2319,2025-01-28,23:07:15,CUST571,DRV291,Hospital,Airport,10.98,34.67,211.81,Card,Completed,4.1,3.3
BK2320,2025-06-19,16:28:22,CUST663,DRV186,Hotel,Bus Stand,10.71,39.48,183.72,UPI,Completed,4.3,4.7
BK2321,2025-02-08,12:32:27,CUST154,DRV551,Hospital,Hotel,22.56,86.62,287.84,UPI,Completed,4.1,4.5
BK2322,2025-01-13,20:24:46,CUST298,DRV401,IT Park,Bus Stand,19.41,62.37,258.82,UPI,Cancelled,,
BK2323,2025-06-02,08:33:38,CUST543,DRV211,Airport,IT Park,20.34,69.97,258.1,UPI,Completed,3.9,3.3
BK2324,2025-02-26,03:03:57,CUST372,DRV344,Railway Station,Railway Station,9.76,19.87,148.38,Card,Completed,4.1,4.2
BK2325,2025-02-27,19:44:45,CUST502,DRV203,IT Park,Hospital,17.26,63.39,236.87,Card,Completed,3.2,4.7
BK2326,2025-02-22,05:50:13,CUST394,DRV822,Hospital,Airport,5.6,22.12,104.95,UPI,Completed,4.0,5.0
BK2327,2025-02-17,16:58:44,CUST856,DRV412,IT Park,Mall,4.24,11.05,72.53,Card,Completed,3.7,4.9
BK2328,2025-06-24,02:10:11,CUST566,DRV245,Airport,College,3.51,10.88,58.71,Card,Completed,4.3,3.5
BK2329,2025-03-27,00:11:16,CUST274,DRV795,Airport,Hotel,10.39,38.31,140.88,Card,Cancelled,,
BK2330,2025-05-30,00:31:55,CUST212,DRV146,Airport,Hospital,21.02,65.69,380.41,UPI,Completed,4.4,3.4
BK2331,2025-05-15,16:10:48,CUST196,DRV202,Hospital,Hotel,15.08,56.33,233.09,Card,Completed,4.9,3.9
BK2332,2025-05-06,23:22:34,CUST598,DRV359,Hotel,College,5.28,14.67,103.56,UPI,Completed,3.6,4.7
BK2333,2025-04-01,09:45:21,CUST893,DRV779,College,Railway Station,22.27,60.14,282.07,Card,Cancelled,,
BK2334,2025-06-25,16:46:40,CUST520,DRV976,IT Park,Mall,18.66,48.95,340.79,Card,Completed,3.9,4.0
BK2335,2025-05-08,00:15:36,CUST541,DRV468,IT Park,Railway Station,19.89,54.99,309.19,UPI,Completed,3.8,3.7
BK2336,2025-04-07,20:06:17,CUST795,DRV657,College,Mall,14.1,51.01,210.01,Card,Cancelled,,
BK2337,2025-06-23,11:56:21,CUST527,DRV382,Hospital,IT Park,14.06,46.98,199.03,UPI,Completed,3.6,4.9
BK2338,2025-05-29,16:44:21,CUST225,DRV543,College,Hotel,18.64,58.8,320.27,Card,Completed,3.1,4.2
BK2339,2025-01-29,00:31:59,CUST577,DRV797,Mall,Hospital,13.72,42.42,204.09,Cash,Completed,3.2,3.4
BK2340,2025-05-23,21:10:19,CUST166,DRV918,Hospital,Airport,23.87,67.25,375.56,Card,Completed,3.1,3.1
BK2341,2025-01-11,06:18:52,CUST154,DRV600,Hospital,Airport,18.5,56.91,297.29,Card,Completed,3.5,4.5
BK2342,2025-04-01,21:53:00,CUST241,DRV458,Hospital,Mall,5.87,13.97,92.08,UPI,Completed,3.6,3.5
BK2343,2025-03-11,04:46:12,CUST182,DRV397,IT Park,Airport,16.84,55.6,313.16,Card,Completed,3.8,3.1
BK2344,2025-04-01,07:51:43,CUST532,DRV508,Railway Station,Hospital,8.29,32.83,139.02,Card,Completed,4.4,3.0
BK2345,2025-06-02,09:11:36,CUST996,DRV430,Mall,IT Park,13.92,28.88,230.43,Card,Completed,4.8,4.9
BK2346,2025-02-04,13:35:12,CUST187,DRV404,College,Mall,14.43,42.08,282.25,Card,Completed,4.3,3.1
BK2347,2025-04-22,03:08:33,CUST420,DRV615,Hotel,College,12.71,31.53,200.29,Card,Completed,3.9,4.2
BK2348,2025-04-20,14:26:26,CUST672,DRV127,Bus Stand,Railway Station,10.21,23.77,163.66,UPI,Completed,4.7,4.3
BK2349,2025-06-07,09:50:15,CUST482,DRV230,Hospital,Airport,9.78,37.86,188.73,Card,Completed,3.4,3.1
BK2350,2025-02-02,12:42:00,CUST881,DRV995,College,Airport,19.05,69.63,376.1,UPI,Completed,4.8,4.2
BK2351,2025-01-15,08:53:41,CUST708,DRV199,Hospital,College,14.19,29.17,198.28,Cash,Completed,3.9,4.3
BK2352,2025-03-26,01:07:47,CUST623,DRV857,Airport,IT Park,14.82,51.65,211.01,Cash,Completed,4.1,3.2
BK2353,2025-02-06,17:47:31,CUST791,DRV755,Mall,Hospital,11.51,40.29,201.97,Cash,Completed,5.0,3.6
BK2354,2025-03-21,23:59:00,CUST738,DRV804,IT Park,Railway Station,13.46,35.79,208.96,UPI,Completed,4.7,4.4
BK2355,2025-01-01,04:38:56,CUST199,DRV353,IT Park,Railway Station,22.3,53.68,423.41,Card,Completed,3.1,4.8
BK2356,2025-01-07,16:28:25,CUST224,DRV407,Bus Stand,College,9.57,25.16,154.05,UPI,Completed,4.9,3.1
BK2357,2025-03-02,17:16:52,CUST549,DRV979,Railway Station,Bus Stand,10.1,37.5,153.2,UPI,Completed,3.4,3.8
BK2358,2025-06-12,00:11:09,CUST773,DRV346,Mall,IT Park,10.87,41.64,196.7,Card,Completed,4.0,5.0
BK2359,2025-05-03,09:18:42,CUST702,DRV604,Hotel,Hospital,12.7,26.88,179.05,Card,Completed,3.9,3.3
BK2360,2025-04-09,22:51:06,CUST933,DRV535,Mall,Airport,23.79,84.07,336.54,Card,Completed,4.2,4.4
BK2361,2025-04-28,03:36:24,CUST410,DRV134,College,Airport,23.65,89.0,381.27,Card,Completed,4.5,4.1
BK2362,2025-02-05,14:56:46,CUST109,DRV262,Hotel,IT Park,14.71,32.8,191.36,Card,Completed,4.1,3.5
BK2363,2025-06-30,16:24:32,CUST771,DRV255,Hotel,Hotel,2.48,8.55,30.4,Card,Completed,4.2,4.1
BK2364,2025-02-05,08:50:48,CUST503,DRV169,College,Bus Stand,24.28,72.07,303.71,Card,Completed,4.1,4.7
BK2365,2025-06-05,21:11:36,CUST619,DRV894,Hospital,Mall,24.93,71.32,363.04,Cash,Completed,4.8,3.4
BK2366,2025-03-24,18:37:22,CUST949,DRV513,Railway Station,Airport,16.15,45.4,199.11,UPI,Completed,3.7,3.5
BK2367,2025-02-10,07:06:42,CUST795,DRV587,Hotel,IT Park,17.78,69.3,251.49,Cash,Completed,4.6,3.1
BK2368,2025-03-02,03:57:56,CUST493,DRV873,Bus Stand,Railway Station,14.38,30.79,280.01,UPI,Completed,4.5,4.3
BK2369,2025-06-06,08:07:02,CUST174,DRV552,Hotel,Airport,20.95,69.03,413.8,UPI,Completed,4.4,4.8
BK2370,2025-03-24,03:44:28,CUST752,DRV687,IT Park,IT Park,13.89,31.03,225.37,Card,Completed,3.3,4.2
BK2371,2025-05-06,14:43:18,CUST859,DRV265,Bus Stand,IT Park,13.1,42.51,158.25,UPI,Completed,3.4,4.0
BK2372,2025-05-30,00:40:42,CUST134,DRV929,Mall,Airport,23.86,66.03,367.32,Card,Completed,4.4,4.2
BK2373,2025-04-15,18:34:55,CUST289,DRV798,College,IT Park,8.88,25.06,122.03,UPI,Completed,4.9,3.3
BK2374,2025-05-27,15:32:22,CUST672,DRV973,Mall,Railway Station,10.55,21.65,145.32,Card,Completed,4.6,3.4
BK2375,2025-04-20,20:24:55,CUST180,DRV230,Hospital,Railway Station,3.84,11.32,46.39,UPI,Completed,3.2,4.6
BK2376,2025-05-08,07:03:38,CUST123,DRV329,Hospital,Hospital,19.74,75.61,371.83,Card,Completed,4.4,3.1
BK2377,2025-06-30,11:04:55,CUST394,DRV176,IT Park,Hospital,20.01,73.86,368.04,Card,Cancelled,,
BK2378,2025-06-08,01:34:44,CUST696,DRV582,Hospital,Airport,13.7,33.78,257.05,UPI,Cancelled,,
BK2379,2025-03-28,13:16:12,CUST883,DRV160,Mall,IT Park,18.72,74.16,247.96,Cash,Completed,3.5,3.4
BK2380,2025-03-26,21:58:56,CUST605,DRV174,Airport,Hotel,20.23,48.02,253.55,UPI,Completed,5.0,3.0
BK2381,2025-04-17,19:47:39,CUST664,DRV590,Mall,Hospital,21.21,57.92,397.33,Cash,Cancelled,,
BK2382,2025-01-11,03:02:31,CUST765,DRV458,Bus Stand,College,14.76,56.14,286.48,Card,Completed,3.0,3.2
BK2383,2025-02-28,00:59:03,CUST900,DRV930,IT Park,Bus Stand,7.76,25.91,148.26,Cash,Completed,3.9,4.2
BK2384,2025-06-25,23:01:35,CUST496,DRV884,Bus Stand,Mall,6.34,22.89,125.14,Card,Completed,3.5,4.0
BK2385,2025-06-29,13:35:08,CUST220,DRV730,Hotel,Hotel,3.98,12.41,63.77,UPI,Completed,3.3,3.9
BK2386,2025-03-29,13:58:03,CUST194,DRV702,Airport,IT Park,9.68,29.46,161.51,Card,Completed,3.0,4.5
BK2387,2025-05-18,18:02:51,CUST837,DRV355,Airport,Railway Station,18.4,50.28,228.59,UPI,Completed,4.5,4.9
BK2388,2025-02-02,14:11:18,CUST458,DRV716,IT Park,Hospital,7.52,19.91,101.3,UPI,Completed,4.2,3.3
BK2389,2025-06-05,12:30:42,CUST178,DRV178,Hospital,IT Park,10.19,34.59,167.94,Card,Completed,3.8,3.8
BK2390,2025-06-30,23:52:22,CUST979,DRV325,College,Hospital,14.93,30.04,188.54,Card,Cancelled,,
BK2391,2025-05-22,09:55:41,CUST373,DRV426,Railway Station,Airport,22.27,48.01,393.16,Card,Completed,4.8,3.5
BK2392,2025-04-16,22:39:31,CUST308,DRV240,IT Park,Hospital,10.52,33.01,200.44,Cash,Completed,4.9,4.5
BK2393,2025-05-22,06:07:23,CUST906,DRV245,Airport,IT Park,3.99,13.32,60.98,Cash,Completed,3.9,3.1
BK2394,2025-04-23,20:48:29,CUST121,DRV610,Airport,Hospital,6.39,22.88,99.89,Card,Cancelled,,
BK2395,2025-05-31,12:19:52,CUST161,DRV385,Bus Stand,College,8.94,24.75,168.39,UPI,Cancelled,,
BK2396,2025-04-08,12:28:02,CUST488,DRV288,Bus Stand,Airport,19.23,48.93,248.84,Cash,Completed,3.5,4.8
BK2397,2025-03-20,01:34:48,CUST126,DRV723,Hotel,Hospital,15.38,47.17,257.94,Cash,Completed,3.7,4.6
BK2398,2025-02-25,00:21:46,CUST544,DRV986,Bus Stand,Airport,14.04,31.36,182.98,UPI,Completed,4.1,4.9
BK2399,2025-05-22,12:46:59,CUST979,DRV647,College,Bus Stand,9.09,33.99,164.65,Cash,Completed,3.5,3.1
BK2400,2025-05-26,16:16:10,CUST578,DRV863,IT Park,Mall,4.34,15.0,59.01,UPI,Cancelled,,
BK2401,2025-03-13,21:17:05,CUST889,DRV655,Hospital,Hotel,10.54,31.66,187.65,Cash,Cancelled,,
BK2402,2025-04-12,01:39:17,CUST775,DRV356,Airport,Railway Station,4.6,12.94,73.05,Card,Completed,4.1,4.6
BK2403,2025-05-26,21:20:53,CUST283,DRV554,College,Airport,5.95,21.51,104.38,Card,Completed,4.1,4.4
BK2404,2025-01-03,14:02:22,CUST964,DRV669,IT Park,Bus Stand,11.48,26.14,198.9,UPI,Completed,4.0,4.3
BK2405,2025-05-29,02:17:57,CUST421,DRV165,College,Mall,9.77,37.26,163.15,Card,Completed,3.2,3.9
BK2406,2025-03-12,08:55:31,CUST745,DRV278,Mall,Airport,19.4,69.61,309.56,UPI,Completed,4.8,3.5
BK2407,2025-01-30,20:02:11,CUST981,DRV550,Hotel,Airport,11.44,43.44,219.31,Cash,Completed,4.4,4.7
BK2408,2025-02-28,01:45:16,CUST116,DRV794,Hotel,Airport,4.04,15.07,58.84,Cash,Cancelled,,
BK2409,2025-03-02,11:06:04,CUST215,DRV623,Railway Station,IT Park,6.1,15.12,93.6,UPI,Completed,3.5,3.6
BK2410,2025-03-25,18:23:53,CUST525,DRV173,Bus Stand,Hospital,5.1,13.22,84.55,UPI,Completed,3.9,3.7
BK2411,2025-01-07,10:38:50,CUST517,DRV767,Hotel,College,19.17,72.6,346.1,Card,Completed,3.7,4.5
BK2412,2025-06-09,00:10:23,CUST253,DRV705,Airport,Railway Station,5.5,12.43,81.21,Cash,Completed,4.6,3.5
BK2413,2025-02-24,10:32:45,CUST620,DRV902,Hotel,IT Park,3.45,7.81,65.1,Card,Completed,4.3,3.5
BK2414,2025-05-30,01:42:46,CUST880,DRV764,Railway Station,Railway Station,14.77,45.12,254.69,UPI,Completed,3.5,4.7
BK2415,2025-05-25,16:36:40,CUST528,DRV651,Railway Station,Airport,9.12,30.9,110.62,Cash,Completed,3.7,3.7
BK2416,2025-05-01,21:33:33,CUST375,DRV299,Hospital,IT Park,14.5,31.11,265.66,Card,Completed,3.4,4.4
BK2417,2025-03-04,11:14:29,CUST218,DRV809,IT Park,College,20.47,63.94,366.97,Cash,Completed,4.3,3.7
BK2418,2025-04-15,11:05:22,CUST178,DRV470,College,IT Park,20.6,53.34,341.34,Card,Completed,4.5,3.8
BK2419,2025-04-18,07:36:52,CUST228,DRV650,IT Park,Bus Stand,8.96,26.15,166.15,Cash,Completed,4.9,4.1
BK2420,2025-05-30,21:08:38,CUST393,DRV449,Hotel,Railway Station,17.21,65.51,220.09,UPI,Completed,3.5,4.4
BK2421,2025-04-15,13:32:09,CUST747,DRV891,IT Park,Mall,20.95,77.81,320.97,Card,Completed,3.2,3.9
BK2422,2025-01-04,05:07:26,CUST667,DRV828,College,Railway Station,7.31,18.88,132.88,UPI,Completed,3.2,4.7
BK2423,2025-01-09,13:01:44,CUST174,DRV235,Bus Stand,Bus Stand,11.84,37.79,150.57,Card,Completed,3.7,3.2
BK2424,2025-02-02,12:44:35,CUST400,DRV221,Hotel,Hotel,24.12,87.18,378.13,Cash,Completed,3.4,4.9
BK2425,2025-06-05,19:06:46,CUST856,DRV463,College,Bus Stand,9.93,23.06,163.9,Cash,Completed,4.9,3.0
BK2426,2025-04-26,23:53:27,CUST588,DRV816,Mall,Mall,7.48,29.0,100.0,Cash,Completed,3.2,4.1
BK2427,2025-05-31,16:05:09,CUST707,DRV707,Hotel,College,21.82,64.46,435.45,Card,Cancelled,,
BK2428,2025-03-24,14:11:32,CUST386,DRV891,Railway Station,IT Park,17.62,37.85,351.39,Card,Completed,3.8,3.6
BK2429,2025-05-07,10:03:36,CUST637,DRV693,Bus Stand,Hospital,14.83,38.69,188.22,Card,Completed,3.0,3.9
BK2430,2025-04-09,10:48:11,CUST142,DRV933,IT Park,Bus Stand,21.25,66.82,424.87,Cash,Cancelled,,
BK2431,2025-03-13,18:56:39,CUST455,DRV391,Mall,Railway Station,8.6,22.02,114.19,Card,Completed,3.3,3.6
BK2432,2025-03-12,15:28:14,CUST395,DRV365,Railway Station,IT Park,20.24,77.15,400.77,Cash,Cancelled,,
BK2433,2025-03-13,04:06:13,CUST620,DRV872,Mall,Airport,7.34,27.62,107.36,Cash,Completed,3.2,4.7
BK2434,2025-01-11,17:34:51,CUST600,DRV952,Airport,Hotel,16.63,38.74,256.74,UPI,Completed,3.6,4.5
BK2435,2025-03-14,18:27:46,CUST229,DRV950,College,Hospital,12.43,49.45,154.6,UPI,Completed,3.7,4.0
BK2436,2025-06-30,03:28:56,CUST369,DRV188,Mall,Hospital,13.57,35.71,242.01,Cash,Completed,4.7,4.9
